id,title,budget,release_date,revenue,runtime,vote_average,vote_count,popularity,genres,production_companies,overview,year,month
724495,The Woman King,50000000,2022-09-16,97300000,135,7.693,1916,54.726,"['Action', 'Drama', 'History']","[559, 64469, 8147, 173612, 207837]","The story of the Agojie, the all-female unit of warriors who protected the African Kingdom of Dahomey in the 1800s with skills and a fierceness unlike anything the world has ever seen, and General Nanisca as she trains the next generation of recruits and readies them for battle against an enemy determined to destroy their way of life.",2022,9
913290,Barbarian,4500000,2022-09-08,45400000,103,6.89,2029,50.359,"['Horror', 'Mystery', 'Thriller']","[18609, 829, 508, 106754, 111475, 127928]","In town for a job interview, a young woman arrives at her Airbnb late at night only to find that it has been mistakenly double-booked and a strange man is already staying there. Against her better judgement, she decides to stay the night anyway.",2022,9
717728,Jeepers Creepers: Reborn,5000000,2022-09-15,6175213,88,5.473,937,49.206,"['Horror', 'Thriller', 'Mystery']","[149897, 6353, 68738, 5859, 207899]","Forced to travel with her boyfriend to a horror festival, Laine begins to experience disturbing visions associated with the urban legend of The Creeper. As the festival arrives and the blood-soaked entertainment builds to a frenzy, she becomes the center of it while something unearthly has been summoned.",2022,9
949423,Pearl,1000000,2022-09-16,9747742,102,7.303,1398,46.662,"['Horror', 'Drama']","[41077, 126587]","Trapped on her family’s isolated farm, Pearl must tend to her ailing father under the bitter and overbearing watch of her devout mother. Lusting for a glamorous life like she’s seen in the movies, Pearl’s ambitions, temptations, and repressions collide.",2022,9
664469,Amsterdam,80000000,2022-09-27,31245810,134,6.061,1364,39.859,"['Mystery', 'Comedy', 'Drama']","[124433, 19671, 178347, 490, 508]","In the 1930s, three friends—a doctor, a nurse, and an attorney—witness a murder, become suspects themselves and uncover one of the most outrageous plots in American history.",2022,9
619730,Don't Worry Darling,35000000,2022-09-21,86700000,123,6.793,2173,37.963,"['Thriller', 'Mystery', 'Drama']","[829, 12, 174]","Alice and Jack are lucky to be living in the idealized community of Victory, the experimental company town housing the men who work for the top-secret Victory Project and their families. But when cracks in their idyllic life begin to appear, exposing flashes of something much more sinister lurking beneath the attractive façade, Alice can’t help questioning exactly what they’re doing in Victory, and why.",2022,9
551271,Medieval,23000000,2022-09-08,4311284,126,7.041,447,37.635,"['Action', 'Drama', 'History']","[185127, 76991, 194918, 221158, 221159, 221160, 55956, 63369]","The story of fifteenth century Czech icon and warlord, Jan Zizka, who defeated armies of the Teutonic Order and the Holy Roman Empire.",2022,9
817758,TÁR,35000000,2022-09-23,29000000,158,7.106,1118,35.494,"['Drama', 'Music']","[10146, 716, 14654]","Renowned musician Lydia Tár is days away from recording the symphony that will elevate her career.  However, Lydia's elaborate facade begins to unravel, revealing dirty secrets and the corrosive nature of power.",2022,9
818110,The Magic Flute,6500000,2022-09-30,492000,125,6.5,92,31.227,"['Adventure', 'Fantasy', 'Music', 'Family']","[169950, 8987, 347, 173112, 115996]","A seventeen year old travels from London to the Austrian Alps to attend the legendary Mozart boarding school. There, he discovers a centuries-old forgotten passageway into the fantastic world of Mozart's ""The Magic Flute"".",2022,9
497828,Triangle of Sadness,15600000,2022-09-18,24733572,147,7.097,1947,29.866,"['Comedy', 'Drama']","[104363, 288, 7970, 6505, 2801, 76888, 81121, 47416, 8483, 2999, 7281, 19771, 94, 11237, 20691, 178407]","A celebrity model couple are invited on a luxury cruise for the uber-rich, helmed by an unhinged, alcoholic captain. What first appears Instagrammable ends catastrophically, leaving the survivors stranded on a desert island in a struggle of hierarchy.",2022,9
800939,Ticket to Paradise,20000000,2022-09-08,168800000,104,6.54,1004,28.978,"['Drama', 'Comedy', 'Romance']","[1782, 2455, 10163, 33]",Divorced couple Georgia and David find themselves on a shared mission: they team up and travel to Bali to stop their daughter Lily from making the same mistake they once made 25 years ago.,2022,9
614939,Bros,22000000,2022-09-30,14800000,115,6.787,438,27.401,"['Comedy', 'Romance']","[33, 10105, 23876]",Two emotionally unavailable men attempt a relationship.,2022,9
747803,One Way,5000000,2022-09-02,30272,96,6.0,121,22.811,"['Action', 'Crime', 'Thriller']","[76991, 149070, 104678, 119056, 117761, 179981, 179982, 164800, 179983, 179986]","On the run with a bag full of cash after a robbing his former crime boss—and a potentially fatal wound—Freddy slips onto a bus headed into a rainy night in Georgia. With his life slipping through his fingers, Freddy is left with very few choices to survive.",2022,9
635891,Clerks III,7000000,2022-09-04,4717597,100,6.117,214,19.709,['Comedy'],"[16934, 121204]","After narrowly surviving a massive heart attack, Randal enlists his old friend Dante to help him make a movie immortalizing their youthful days at the little convenience store that started it all.",2022,9
766475,See How They Run,40000000,2022-09-09,21921551,99,6.4,994,17.386,"['Mystery', 'Comedy', 'Crime']","[127929, 5654, 22213]","In the West End of 1950s London, plans for a movie version of a smash-hit play come to an abrupt halt after a pivotal member of the crew is murdered. When world-weary Inspector Stoppard and eager rookie Constable Stalker take on the case, the two find themselves thrown into a puzzling whodunit within the glamorously sordid theater underground, investigating the mysterious homicide at their own peril.",2022,9
511424,My Sailor My Love,4600000,2022-09-30,159180,102,6.5,13,6.607,"['Drama', 'Romance']","[5974, 11571]",The thorny relationship between a woman and her retired father worsens after he becomes romantically involved with the housekeeper she hires for him.,2022,9
550988,Free Guy,110000000,2021-08-11,331500000,115,7.511,8215,93.621,"['Comedy', 'Adventure', 'Science Fiction']","[27711, 2575, 104228, 125000, 127928]","A bank teller discovers he is actually a background player in an open-world video game, and decides to become the hero of his own story. Now, in a world where there are no limits, he is determined to be the guy who saves his world his way before it's too late.",2021,8
675445,PAW Patrol: The Movie,26000000,2021-08-09,144327371,86,7.4,1189,75.984,"['Animation', 'Family', 'Adventure', 'Comedy']","[71738, 2348, 4, 8649]",Ryder and the pups are called to Adventure City to stop Mayor Humdinger from turning the bustling metropolis into a state of chaos.,2021,8
776503,CODA,10000000,2021-08-13,1600000,112,7.943,2079,63.563,"['Drama', 'Music', 'Romance']","[7460, 7981, 159430]","As a CODA (Child of Deaf Adults), Ruby is the only hearing person in her deaf family. When the family's fishing business is threatened, Ruby finds herself torn between pursuing her love of music and her fear of abandoning her parents.",2021,8
482373,Don't Breathe 2,10000000,2021-08-12,53800000,98,7.1,2387,40.859,"['Thriller', 'Horror']","[768, 11341, 17393, 125512, 3287]","The Blind Man has been hiding out for several years in an isolated cabin and has taken in and raised a young girl orphaned from a devastating house fire. Their quiet life together is shattered when a group of criminals kidnap the girl, forcing the Blind Man to leave his safe haven to save her.",2021,8
565028,Candyman,25000000,2021-08-25,77411570,91,6.036,1473,28.123,"['Horror', 'Mystery', 'Thriller']","[21, 88934, 13240, 33, 53152]","Anthony and his partner move into a loft in the now gentrified Cabrini-Green. After a chance encounter with an old-timer exposes Anthony to the true story behind Candyman, he unknowingly opens a door to a complex past that unravels his own sanity and unleashes a terrifying wave of violence.",2021,8
579047,Reminiscence,68000000,2021-08-18,18717947,116,6.6,1661,27.373,"['Mystery', 'Science Fiction']","[7493, 11370, 103490, 174]","Nicolas Bannister, a rugged and solitary veteran living in a near-future Miami flooded by rising seas, is an expert in a dangerous occupation: he offers clients the chance to relive any memory they desire. His life changes when he meets a mysterious young woman named Mae. What begins as a simple matter of lost and found becomes a passionate love affair. But when a different client's memories implicate Mae in a series of violent crimes, Bannister must delve through the dark world of the past to uncover the truth about the woman he fell for.",2021,8
438631,Dune,165000000,2021-09-15,433758183,155,7.791,11342,604.622,"['Science Fiction', 'Adventure']",[923],"Paul Atreides, a brilliant and gifted young man born into a great destiny beyond his understanding, must travel to the most dangerous planet in the universe to ensure the future of his family and his people. As malevolent forces explode into conflict over the planet's exclusive supply of the most precious resource in existence-a commodity capable of unlocking humanity's greatest potential-only those who can conquer their fear will survive.",2021,9
566525,Shang-Chi and the Legend of the Ten Rings,150000000,2021-09-01,432243292,132,7.56,8967,100.597,"['Action', 'Adventure', 'Fantasy']",[420],Shang-Chi must confront the past he thought he left behind when he is drawn into the web of the mysterious Ten Rings organization.,2021,9
588228,The Tomorrow War,200000000,2021-09-03,14400000,138,7.557,3173,91.049,"['Action', 'Science Fiction', 'Adventure']","[82819, 423, 125000]","The world is stunned when a group of time travelers arrive from the year 2051 to deliver an urgent message: Thirty years in the future, mankind is losing a global war against a deadly alien species. The only hope for survival is for soldiers and civilians from the present to be transported to the future and join the fight. Among those recruited is high school teacher and family man Dan Forester. Determined to save the world for his young daughter, Dan teams up with a brilliant scientist and his estranged father in a desperate quest to rewrite the fate of the planet.",2021,9
580489,Venom: Let There Be Carnage,110000000,2021-09-30,506900000,97,6.805,9617,83.709,"['Science Fiction', 'Action', 'Adventure']","[5, 84041, 53462, 14439]","After finding a host body in investigative reporter Eddie Brock, the alien symbiote must face a new enemy, Carnage, the alter ego of serial killer Cletus Kasady.",2021,9
744275,After We Fell,14000000,2021-09-01,21800000,99,7.074,2469,76.131,"['Romance', 'Drama']","[6626, 107108, 88606, 158529, 107107]","Just as Tessa's life begins to become unglued, nothing is what she thought it would be. Not her friends nor her family. The only person that she should be able to rely on is Hardin, who is furious when he discovers the massive secret that she's been keeping. Before Tessa makes the biggest decision of her life, everything changes because of revelations about her family.",2021,9
370172,No Time to Die,301000000,2021-09-29,774153007,163,7.377,5898,73.798,"['Action', 'Adventure', 'Thriller']","[7576, 21, 33]","Bond has left active service and is enjoying a tranquil life in Jamaica. His peace is short-lived when his old friend Felix Leiter from the CIA turns up asking for help. The mission to rescue a kidnapped scientist turns out to be far more treacherous than expected, leading Bond onto the trail of a mysterious villain armed with dangerous new technology.",2021,9
619778,Malignant,40000000,2021-09-01,34900000,111,6.803,2162,41.931,['Horror'],"[12, 76907, 141525, 206855]","Madison is paralyzed by shocking visions of grisly murders, and her torment worsens as she discovers that these waking dreams are in fact terrifying realities with a mysterious tie to her past.",2021,9
524369,The Many Saints of Newark,50000000,2021-09-22,13037403,120,6.37,615,41.921,"['Crime', 'Drama']","[7429, 12, 129036]","Young Anthony Soprano is growing up in one of the most tumultuous eras in Newark, N.J., history, becoming a man just as rival gangsters start to rise up and challenge the all-powerful DiMeo crime family. Caught up in the changing times is the uncle he idolizes, Dickie Moltisanti, whose influence over his nephew will help shape the impressionable teenager into the all-powerful mob boss, Tony Soprano.",2021,9
749274,Cry Macho,33000000,2021-09-16,16500000,104,5.975,948,27.807,"['Drama', 'Western']","[171, 16311]","Mike Milo, a one-time rodeo star and washed-up horse breeder, takes a job from an ex-boss to bring the man's young son home from Mexico.",2021,9
567690,Dear Evan Hansen,27500000,2021-09-24,19100000,137,6.305,304,23.783,['Drama'],"[33, 2527, 10338, 1778]","Evan Hansen, a high schooler with social anxiety, unintentionally gets caught up in a lie after the family of a classmate who committed suicide mistakes one of Hansen’s letters for their son’s suicide note.",2021,9
634649,Spider-Man: No Way Home,200000000,2021-12-15,1921847111,148,7.968,19298,257.493,"['Action', 'Adventure', 'Science Fiction']","[420, 84041, 5]","Peter Parker is unmasked and no longer able to separate his normal life from the high-stakes of being a super-hero. When he asks for help from Doctor Strange the stakes become even more dangerous, forcing him to discover what it truly means to be Spider-Man.",2021,12
438695,Sing 2,85000000,2021-12-01,406000000,110,7.9,4164,127.536,"['Animation', 'Family', 'Music', 'Comedy']","[33, 6704]","Buster and his new cast now have their sights set on debuting a new show at the Crystal Tower Theater in glamorous Redshore City. But with no connections, he and his singers must sneak into the Crystal Entertainment offices, run by the ruthless wolf mogul Jimmy Crystal, where the gang pitches the ridiculous idea of casting the lion rock legend Clay Calloway in their show. Buster must embark on a quest to find the now-isolated Clay and persuade him to return to the stage.",2021,12
476669,The King's Man,100000000,2021-12-22,125900000,131,6.768,4225,122.84,"['Action', 'Comedy', 'Adventure', 'Thriller']","[5374, 78995, 127928]","As a collection of history's worst tyrants and criminal masterminds gather to plot a war to wipe out millions, one man must race against time to stop them.",2021,12
624860,The Matrix Resurrections,190000000,2021-12-16,156497322,147,6.436,5404,69.601,"['Science Fiction', 'Action', 'Adventure']","[174, 79, 84764]","Plagued by strange memories, Neo's life takes an unexpected turn when he finds himself back inside the Matrix.",2021,12
646380,Don't Look Up,75000000,2021-12-07,791863,138,7.106,7768,60.072,"['Comedy', 'Science Fiction', 'Drama']",[125055],Two American astronomers attempt to warn humankind about an approaching comet that will wipe out life on planet Earth.,2021,12
597208,Nightmare Alley,60000000,2021-12-02,39629195,150,6.996,2747,39.107,"['Crime', 'Thriller', 'Drama']","[127929, 101082]",An ambitious carnival man with a talent for manipulating people with a few well-chosen words hooks up with a female psychologist who is even more dangerous than he is.,2021,12
511809,West Side Story,100000000,2021-12-08,74500000,156,7.011,1460,27.18,"['Drama', 'Romance', 'Crime']","[127928, 56, 22213]","Two youngsters from rival New York City gangs fall in love, but tensions between their respective friends build toward tragedy.",2021,12
730047,Cyrano,20000000,2021-12-17,3000000,124,6.424,269,21.016,"['Drama', 'Romance']","[21, 10163, 13240, 53152]","A man ahead of his time, Cyrano de Bergerac dazzles whether with ferocious wordplay at a verbal joust or with brilliant swordplay in a duel. But, convinced that his appearance renders him unworthy of the love of a devoted friend, the luminous Roxanne, Cyrano has yet to declare his feelings for her—and Roxanne has fallen in love, at first sight, with Christian.",2021,12
763329,Red Rocket,1100000,2021-12-10,2200000,130,6.749,399,20.408,"['Drama', 'Comedy']","[7493, 88152]","Finding himself down and out in Los Angeles, ex porn star Mikey Saber decides to crawl back to his hometown of Texas City, Texas, where his estranged wife and mother-in-law are living. Just as this dysfunctional family seems to be making things work, Mikey meets a young woman named Strawberry working the cash register at a local doughnut shop.",2021,12
826749,Fortress,20000000,2021-12-17,52169,100,5.9,318,20.041,"['Action', 'Thriller', 'Crime']","[10405, 3604, 37765]","The story revolves around a top-secret resort for retired U.S. intelligence officers. A group of criminals led by Balzary breach the compound, hellbent on revenge on Robert, forcing the retired officer and his son to save the day.",2021,12
501841,A Journal for Jordan,25000000,2021-12-22,6700000,131,7.0,104,11.595,"['Drama', 'Romance']","[102334, 1423, 13240, 5, 53152, 2510]","Based on the true story of First Sergeant Charles Monroe King, a soldier deployed to Iraq begins to keep a journal of love and advice for his infant son. Back at home, senior New York Times editor Dana Canedy revisits the story of her unlikely, life-altering relationship with King and his enduring devotion to her and their child.",2021,12
748618,The Lady of Heaven,15000000,2021-12-10,74441,141,6.4,18,4.371,"['History', 'Drama', 'Action']","[141082, 67994]","Two stories separated by 1400 years. After losing his mother in the midst of a war-torn country, an Iraqi child learns the importance and power of patience by discovering the historical story of Lady Fatima and her suffering.",2021,12
464052,Wonder Woman 1984,200000000,2020-12-16,169601036,151,6.447,8137,91.399,"['Action', 'Adventure', 'Fantasy']","[174, 114152, 128064, 507]",A botched store robbery places Wonder Woman in a global battle against a powerful and mysterious ancient force that puts her powers in jeopardy.,2020,12
508442,Soul,150000000,2020-12-25,121500000,101,8.134,10024,88.875,"['Animation', 'Family', 'Comedy', 'Fantasy']","[2, 3]","Joe Gardner is a middle school teacher with a love for jazz music. After a successful audition at the Half Note Club, he suddenly gets into an accident that separates his soul from his body and is transported to the You Seminar, a center in which souls develop and gain passions before being transported to a newborn child. Joe must enlist help from the other souls-in-training, like 22, a soul who has spent eons in the You Seminar, in order to get back to Earth.",2020,12
458576,Monster Hunter,60000000,2020-12-03,42145959,104,6.605,3172,45.68,"['Action', 'Fantasy', 'Adventure']","[7220, 47, 248, 81620, 882]","A portal transports Cpt. Artemis and an elite unit of soldiers to a strange world where powerful monsters rule with deadly ferocity. Faced with relentless danger, the team encounters a mysterious hunter who may be their only hope to find a way home.",2020,12
600354,The Father,6000000,2020-12-23,21029340,96,8.129,3005,40.176,['Drama'],"[180147, 6705, 11778, 22153, 2564]","A man refuses all assistance from his daughter as he ages and, as he tries to make sense of his changing circumstances, he begins to doubt his loved ones, his own mind and even the fabric of his reality.",2020,12
582014,Promising Young Woman,10000000,2020-12-13,20379604,113,7.446,3028,30.176,"['Thriller', 'Crime', 'Drama']","[82968, 7493]","A young woman, traumatized by a tragic event in her past, seeks out vengeance against those who crossed her path.",2020,12
721625,Songbird,2500000,2020-12-10,1000000,85,6.3,715,19.75,"['Thriller', 'Romance', 'Drama', 'Mystery']","[136721, 23301, 2481, 47729]","During a pandemic lockdown, Nico, a young man with rare immunity, must overcome martial law, murderous vigilantes and a powerful family to reunite with his love, Sara.",2020,12
581032,News of the World,38000000,2020-12-25,12700000,118,6.971,1670,18.326,"['Drama', 'Western', 'Adventure']","[4171, 8875, 33, 10338]","A Texan traveling across the wild West bringing the news of the world to local townspeople, agrees to help rescue a young girl who was kidnapped.",2020,12
505642,Black Panther: Wakanda Forever,250000000,2022-11-09,859102154,162,7.136,6083,132.585,"['Action', 'Adventure', 'Science Fiction']",[420],"Queen Ramonda, Shuri, M’Baku, Okoye and the Dora Milaje fight to protect their nation from intervening world powers in the wake of King T’Challa’s death.  As the Wakandans strive to embrace their next chapter, the heroes must band together with the help of War Dog Nakia and Everett Ross and forge a new path for the kingdom of Wakanda.",2022,11
661374,Glass Onion: A Knives Out Mystery,40000000,2022-11-12,13280000,140,7.044,5090,100.657,"['Comedy', 'Crime', 'Mystery']",[37871],World-famous detective Benoit Blanc heads to Greece to peel back the layers of a mystery surrounding a tech billionaire and his eclectic crew of friends.,2022,11
804095,The Fabelmans,40000000,2022-11-11,45629909,151,7.649,2099,67.892,['Drama'],"[56, 190543]","Growing up in post-World War II era Arizona, young Sammy Fabelman aspires to become a filmmaker as he reaches adolescence, but soon discovers a shattering family secret and explores how the power of films can help him see the truth.",2022,11
593643,The Menu,35000000,2022-11-17,79628200,107,7.193,4338,66.99,"['Comedy', 'Thriller', 'Horror']","[125055, 127929, 4740, 22213]","A young couple travels to a remote island to eat at an exclusive restaurant where the chef has prepared a lavish menu, with some shocking surprises.",2022,11
877269,Strange World,180000000,2022-11-23,73621640,102,6.364,1172,60.465,"['Animation', 'Family', 'Adventure', 'Science Fiction', 'Fantasy']","[2, 6125]","A journey deep into an uncharted and treacherous land, where fantastical creatures await the legendary Clades—a family of explorers whose differences threaten to topple their latest, and by far most crucial, mission.",2022,11
899112,Violent Night,20000000,2022-11-30,75734910,111,7.4,1922,59.683,"['Action', 'Comedy', 'Crime', 'Fantasy']","[121470, 33, 4234, 1778]","When a team of mercenaries breaks into a wealthy family compound on Christmas Eve, taking everyone inside hostage, the team isn’t prepared for a surprise combatant: Santa Claus is on the grounds, and he’s about to show why this Nick is no saint.",2022,11
668482,Roald Dahl's Matilda the Musical,25000000,2022-11-25,35600000,117,6.78,688,50.922,"['Family', 'Comedy', 'Fantasy']","[10163, 146885]","An extraordinary young girl discovers her superpower and summons the remarkable courage, against all odds, to help others change their stories, whilst also taking charge of her own destiny. Standing up for what's right, she's met with miraculous results.",2022,11
653851,Devotion,90000000,2022-11-23,20000000,139,7.2,642,34.097,"['War', 'Drama', 'Action']","[33681, 47729]",The harrowing true story of two elite US Navy fighter pilots during the Korean War. Their heroic sacrifices would ultimately make them the Navy's most celebrated wingmen.,2022,11
837881,She Said,32000000,2022-11-17,13900000,129,7.263,506,26.48,"['Drama', 'History']","[81, 13184, 33, 1778]",New York Times reporters Megan Twohey and Jodi Kantor break one of the most important stories in a generation — a story that helped launch the #MeToo movement and shattered decades of silence around the subject of sexual assault in Hollywood.,2022,11
744594,White Noise,100000000,2022-11-25,71476,136,5.6,630,22.718,"['Comedy', 'Drama']","[437, 181486, 41077]","Jack Gladney, professor of Hitler studies at The-College-on-the-Hill, husband to Babette, and father to four children/stepchildren, is torn asunder by a chemical spill from a rail car that releases an ""Airborne Toxic Event"" forcing Jack to confront his biggest fear - his own mortality.",2022,11
760099,Living,10000000,2022-11-04,6999027,102,7.0,345,17.336,['Drama'],"[11752, 6705, 187663, 9987, 52059, 2680, 18230, 2801, 187664]","London, 1953. Mr. Williams, a veteran civil servant, is an important cog within the city's bureaucracy as it struggles to rebuild in the aftermath of World War II. Buried under paperwork at the office and lonely at home, his life has long felt empty and meaningless. Then a devastating medical diagnosis forces him to take stock, and to try and grasp some fulfilment before it passes permanently beyond reach.",2022,11
1047431,Prancer: A Christmas Tale,7000000,2022-11-22,18600000,90,7.0,22,9.004,"['Family', 'Fantasy']",[],"Ten-year-old Gloria and her recently widowed grandfather Bud befriend a mysterious reindeer when the family gather for Christmas. Bud comes to believe that Prancer may actually be magical, but Gloria fears his theory will send him straight to a retirement home.",2022,11
425909,Ghostbusters: Afterlife,75000000,2021-11-18,191000000,124,7.402,4301,179.369,"['Fantasy', 'Comedy', 'Adventure']","[5, 13240, 2364, 84042]","When a single mom and her two kids arrive in a small town, they begin to discover their connection to the original Ghostbusters and the secret legacy their grandfather left behind.",2021,11
460458,Resident Evil: Welcome to Raccoon City,25000000,2021-11-24,41914915,107,5.977,2312,76.931,"['Horror', 'Science Fiction', 'Action']","[47, 342, 3287, 7220, 248]","Once the booming home of pharmaceutical giant Umbrella Corporation, Raccoon City is now a dying Midwestern town. The company’s exodus left the city a wasteland…with great evil brewing below the surface. When that evil is unleashed, the townspeople are forever…changed…and a small group of survivors must work together to uncover the truth behind Umbrella and make it through the night.",2021,11
524434,Eternals,200000000,2021-11-03,402064899,156,6.883,7916,67.618,"['Science Fiction', 'Action', 'Adventure']",[420],"The Eternals are a team of ancient aliens who have been living on Earth in secret for thousands of years. When an unexpected tragedy forces them out of the shadows, they are forced to reunite against mankind’s most ancient enemy, the Deviants.",2021,11
512195,Red Notice,160000000,2021-11-04,178143,118,6.8,5490,63.165,"['Action', 'Comedy', 'Crime']","[34081, 73669, 102182]","An Interpol-issued Red Notice is a global alert to hunt and capture the world's most wanted. But when a daring heist brings together the FBI's top profiler and two rival criminals, there's no telling what will happen.",2021,11
585245,Clifford the Big Red Dog,64000000,2021-11-10,107347356,97,7.196,1669,42.768,"['Family', 'Adventure', 'Comedy', 'Fantasy', 'Animation']","[4, 8147, 114732, 30246, 7311]","As Emily struggles to fit in at home and at school, she discovers a small red puppy who is destined to become her best friend. When Clifford magically undergoes one heck of a growth spurt, becomes a gigantic dog and attracts the attention of a genetics company, Emily and her Uncle Casey have to fight the forces of greed as they go on the run across New York City. Along the way, Clifford affects the lives of everyone around him and teaches Emily and her uncle the true meaning of acceptance and unconditional love.",2021,11
718032,Licorice Pizza,40000000,2021-11-26,33300000,133,6.981,2108,38.575,"['Drama', 'Comedy', 'Romance']","[21, 10146, 13240, 178]","The story of Gary Valentine and Alana Kane growing up, running around and going through the treacherous navigation of first love in the San Fernando Valley, 1973.",2021,11
614917,King Richard,50000000,2021-11-18,39400000,144,7.678,2283,37.248,"['Drama', 'History']","[27497, 122771, 174, 907]","The story of how Richard Williams served as a coach to his daughters Venus and Serena, who will soon become two of the most legendary tennis players in history.",2021,11
644495,House of Gucci,75000000,2021-11-24,153235995,158,6.608,2972,30.115,"['Drama', 'History', 'Crime']","[21, 13240, 221347]","When Patrizia Reggiani, an outsider from humble beginnings, marries into the Gucci family, her unbridled ambition begins to unravel the family legacy and triggers a reckless spiral of betrayal, decadence, revenge, and ultimately… murder.",2021,11
716612,Spencer,18000000,2021-11-04,14000000,117,6.835,1566,20.417,"['Drama', 'History']","[7493, 1618, 28473, 21546, 187987]","During her Christmas holidays with the royal family at the Sandringham estate in Norfolk, England, Diana decides to leave her marriage to Prince Charles.",2021,11
632617,C'mon C'mon,8300000,2021-11-19,4300000,109,7.25,631,19.051,['Drama'],[160472],Johnny and his young nephew forge a tenuous but transformational relationship when they embark on a cross-country trip to see life away from Los Angeles.,2021,11
777270,Belfast,11000000,2021-11-12,49158343,98,7.1,1398,18.977,"['Drama', 'History']","[38227, 11667]","Buddy is a young boy on the cusp of adolescence, whose life is filled with familial love, childhood hijinks, and a blossoming romance. Yet, with his beloved hometown caught up in increasing turmoil, his family faces a momentous choice: hope the conflict will pass or leave everything they know behind for a new life.",2021,11
337401,Mulan,200000000,2020-09-04,69965374,115,6.9,6459,74.474,"['Adventure', 'Fantasy', 'Drama', 'Action']","[2, 103698, 89254]","When the Emperor of China issues a decree that one man per family must serve in the Imperial Chinese Army to defend the country from Huns, Hua Mulan, the eldest daughter of an honored warrior, steps in to take the place of her ailing father. She is spirited, determined and quick on her feet. Disguised as a man by the name of Hua Jun, she is tested every step of the way and must harness her innermost strength and embrace her true potential.",2020,9
613504,After We Collided,14000000,2020-09-02,48000000,105,7.191,5186,70.32,"['Romance', 'Drama']","[6626, 2378, 140519, 107108]",Tessa finds herself struggling with her complicated relationship with Hardin; she faces a dilemma that could change their lives forever.,2020,9
684684,Shortcut,1400000,2020-09-25,769563,80,5.4,106,34.886,"['Horror', 'Adventure', 'Fantasy']","[151769, 125084, 20416, 152885, 199241]",A group of five classmates is trapped inside their school bus after a mysterious creature invade the road. Time runs and every passing minute decreases their survival chances against the constant threats of that unknown entity.,2020,9
556984,The Trial of the Chicago 7,35000000,2020-09-25,107423,130,7.708,2914,23.447,"['Drama', 'History']","[7, 2527]",What was supposed to be a peaceful protest turned into a violent clash with the police. What followed was one of the most notorious trials in history.,2020,9
627290,Antebellum,15000000,2020-09-02,7060384,105,6.279,865,22.428,['Horror'],"[1632, 72725]",Successful author Veronica finds herself trapped in a horrifying reality and must uncover the mind-bending mystery before it's too late.,2020,9
552269,Joe Bell,3500000,2020-09-14,1700000,93,6.519,211,22.309,['Drama'],"[89261, 92455, 100640, 128226, 37504, 89141, 109865, 8536, 147591, 8537]","The true story of a small town, working class father who embarks on a solo walk across the U.S. to crusade against bullying after his son is tormented in high school for being gay.",2020,9
694919,Money Plane,568443,2020-09-29,618,82,5.7,272,15.035,"['Action', 'Crime', 'Thriller']","[92109, 87067]",A professional thief with $40 million in debt and his family's life on the line must commit one final heist - rob a futuristic airborne casino filled with the world's most dangerous criminals.,2020,9
615115,The Secrets We Keep,7200000,2020-09-16,615233,97,6.0,240,11.839,"['Thriller', 'History', 'Drama']","[110799, 435, 2147, 102842, 139260]","In post-World War II America, a woman, rebuilding her life in the suburbs with her husband, kidnaps her neighbor and seeks vengeance for the heinous war crimes she believes he committed against her.",2020,9
590223,Love and Monsters,30000000,2020-10-16,1122066,109,7.318,3857,38.623,"['Comedy', 'Action', 'Adventure', 'Science Fiction']",[2575],"Seven years since the Monsterpocalypse began, Joel Dawson has been living underground in order to survive. But after reconnecting over radio with his high school girlfriend Aimee, Joel decides to venture out to reunite with her, despite all the dangerous monsters that stand in his way.",2020,10
435615,Possessor,2500000,2020-10-02,911000,104,6.387,798,36.114,"['Horror', 'Thriller', 'Science Fiction']","[164, 16853, 119056, 806, 2520, 290, 114338, 157740]","Tasya Vos, an elite corporate assassin, uses brain-implant technology to take control of other people’s bodies to terminate high profile targets. As she sinks deeper into her latest assignment, Vos becomes trapped inside a mind that threatens to obliterate her.",2020,10
441130,Wolfwalkers,12000000,2020-10-26,1266570,103,8.211,1109,33.372,"['Animation', 'Family', 'Adventure', 'Fantasy']","[23948, 13351, 142984, 11776, 1898, 30280, 726, 104, 1923, 11620, 142985, 89705, 32853]","In a time of superstition and magic, when wolves are seen as demonic and nature an evil to be tamed, a young apprentice hunter comes to Ireland with her father to wipe out the last pack. But when she saves a wild native girl, their friendship leads her to discover the world of the Wolfwalkers and transform her into the very thing her father is tasked to destroy.",2020,10
516632,The Empty Man,16000000,2020-10-22,4796993,137,6.1,733,32.086,"['Horror', 'Mystery', 'Thriller']","[122178, 6834, 25]","Retired cop James Lasombra is asked by a friend to investigate the disappearance of her daughter, who seemingly packed in the night and left an ominous message on the bathroom mirror - ""The Empty Man Made Me Do It."" As he investigates this mysterious figure further, James begins to see and hear strange things, and is forced to come to terms with his past and what it means for his future.",2020,10
688258,Occupation: Rainfall,25000000,2020-10-30,331091,128,6.1,221,28.492,"['Science Fiction', 'Action']","[135020, 76992, 114814, 120206]","Two years into an intergalactic invasion of Earth, survivors in Sydney, Australia, fight back in a desperate ground war. As casualties mount by the day, the resistance and their unexpected allies, uncover a plot that could see the war come to a decisive end. With the Alien invaders hell-bent on making earth their new home, the race is on to save mankind.",2020,10
